ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,leads,actions,advertiser,platform,product,region,revenue,date,unit_price,spent
1314296,1178,179863,30-34,M,100,33445,2,1,0,Tesla,Instagram,Model X,Oklahoma,0,2023-09-30,89990,3.199999928
1314297,1178,179864,30-34,M,101,72228,5,4,4,Samsung,Twitter,Samsung Home,North Dakota,1199.96,2023-12-07,299.99,7.529999852
1314298,1178,179865,30-34,M,102,49699,2,2,1,IBM,LinkedIn,IBM Watson,South Carolina,100,2023-04-24,100,2.690000057
1314299,1178,179866,30-34,M,103,189761,18,4,1,Samsung,Instagram,Galaxy Watch,New Hampshire,249.99,2020-12-10,249.99,27.32999969
1314301,1178,179868,30-34,M,105,312524,37,2,0,Amazon,Google Ads,Fire TV Stick,Missouri,0,2022-10-06,39,53.78999972
1314303,1178,179870,30-34,M,107,496760,42,10,3,Nike,Google Ads,Nike Lunar,Utah,420,2020-03-02,140,61.00999904
1314306,1178,179873,30-34,M,110,310988,34,11,3,Coca-Cola,Facebook,Sprite,Oregon,4.5,2021-01-13,1.5,46.66999936
1314307,1178,179874,30-34,M,111,98606,9,1,0,Ford,Instagram,Ford Edge,Massachusetts,0,2022-08-25,31400,12.10999984
1314308,1178,179875,30-34,M,112,51104,2,3,1,IBM,Twitter,IBM Cloud,Wyoming,10,2021-04-21,10,3.199999928
1314309,1178,179876,30-34,M,113,276762,22,5,1,General Electric (GE),Google Ads,GE Appliances,Louisiana,500,2022-11-08,500,32.09000015
1314312,1178,179879,35-39,M,101,33534,2,1,1,Nike,Google Ads,Nike React,Georgia,120,2022-06-06,120,2.960000038
1314313,1178,179880,35-39,M,102,128859,16,1,0,Apple,Twitter,iMac,Arizona,0,2021-09-15,1099,23.69999957
1314314,1178,179881,35-39,M,103,92080,12,3,2,Intel,Twitter,Intel Optane,Louisiana,300,2021-03-24,150,16.94000018
1314316,1178,179883,35-39,M,105,211882,33,3,1,Adidas,Google Ads,Adidas Gazelle,Florida,80,2020-06-15,80,46.64999926
1314318,1178,179885,35-39,M,107,112776,9,1,0,Intel,Instagram,Intel Xeon,Oregon,0,2020-10-24,500,12.67999995
1314319,1178,179886,35-39,M,108,145324,14,2,1,Apple,LinkedIn,Apple Watch,Texas,399,2023-01-31,399,19.82000005
1314320,1178,179887,35-39,M,109,106492,14,2,0,Apple,Instagram,HomePod,North Dakota,0,2021-06-03,299,21.26000023
1314321,1178,179888,35-39,M,110,233845,30,3,0,Amazon,Instagram,Fire Tablet,Delaware,0,2023-06-01,49,40.73000062
1314323,1178,179890,35-39,M,112,155426,17,3,0,Toyota,LinkedIn,Toyota Camry,Pennsylvania,0,2023-09-19,24670,25.01000023
1314324,1178,179891,35-39,M,113,97540,8,2,1,Samsung,Google Ads,SmartThings,Rhode Island,69.99,2023-01-22,69.99,11.5199995
1314325,1178,179892,35-39,M,114,61441,5,1,0,Nike,Twitter,Nike Flyknit,Colorado,0,2023-03-27,160,7.700000048
1314326,1178,179893,40-44,M,100,76703,9,3,1,Tesla,Twitter,Autopilot,Montana,10000,2023-09-03,10000,12.14999962
1314327,1178,179894,40-44,M,101,68619,10,1,0,Intel,Google Ads,Intel Evo,West Virginia,0,2024-02-01,200,14.96000034
1314330,1178,179897,40-44,M,104,17559,1,1,1,Sony,Facebook,Sony Home Audio,Florida,299.99,2021-01-20,299.99,1.49000001
1314331,1178,179898,40-44,M,105,137879,19,2,0,Toyota,Instagram,Toyota Tacoma,Alabama,0,2022-08-24,26840,28.47000003
1314332,1178,179899,40-44,M,106,67710,10,1,0,Adidas,LinkedIn,NMD,New York,0,2021-12-10,130,15.14999998
1314333,1178,179900,40-44,M,107,348180,41,3,1,Sony,Instagram,Sony Home Audio,Idaho,299.99,2021-09-06,299.99,60.22999907
1314334,1178,179901,40-44,M,108,146246,18,3,1,Google,Google Ads,Nest Hub,Texas,89,2023-12-15,89,28.71999955
1314336,1178,179903,40-44,M,110,187236,24,2,2,IBM,Google Ads,IBM Services,Wyoming,1000,2020-05-05,500,34.86999965
1314337,1178,179904,40-44,M,111,72157,9,1,1,Toyota,Instagram,Toyota 4Runner,Kentucky,36410,2024-02-08,36410,13.50000036
1314338,1178,179905,40-44,M,112,91180,10,1,0,General Electric (GE),LinkedIn,GE Appliances,Missouri,0,2022-08-21,500,13.55999994
1314339,1178,179906,40-44,M,113,86293,6,1,1,Google,LinkedIn,Nest Thermostat,Arizona,249,2020-10-25,249,9.259999871
1314341,1178,179908,45-49,M,100,101410,12,4,0,Microsoft,Twitter,Windows,Washington,0,2021-02-16,139.99,17.94000006
1314343,1178,179910,45-49,M,102,134245,18,2,1,Sony,LinkedIn,Sony Blu-ray,Wyoming,149.99,2020-10-08,149.99,25.75000024
1314345,1178,179912,45-49,M,104,125650,20,4,0,Intel,LinkedIn,Intel NUC,Oklahoma,0,2022-07-18,300,30.08000076
1314346,1178,179913,45-49,M,105,50406,5,1,1,Nike,Instagram,Nike Zoom,Florida,150,2020-10-13,150,7.26000011
1314348,1178,179915,45-49,M,107,121769,13,2,1,General Electric (GE),Instagram,GE Healthcare,Connecticut,5000,2023-04-15,5000,18.41999996
1314349,1178,179916,45-49,M,108,267106,34,4,1,Google,Twitter,Pixel Buds,Texas,179,2023-11-24,179,50.5
1314350,1178,179917,45-49,M,109,365539,57,5,2,Microsoft,Instagram,Azure,New Hampshire,400,2023-05-05,200,82.13999915
1314351,1178,179918,45-49,M,110,188758,25,2,1,Ford,Google Ads,Ford Bronco,Florida,28995,2021-01-25,28995,36.60000038
1314353,1178,179920,45-49,M,112,108426,13,1,0,Apple,Google Ads,Mac Pro,Arkansas,0,2022-05-13,5999,19.58000016
1314354,1178,179921,45-49,M,113,138525,9,3,0,Ford,Google Ads,Ford Mustang,Oregon,0,2022-05-08,27995,13.65000045
1314355,1178,179922,45-49,M,114,150858,21,1,0,Ford,LinkedIn,Ford Expedition,Ohio,0,2021-01-05,52940,30.26000011
1314357,1178,179924,30-34,F,101,524306,81,10,4,Amazon,LinkedIn,AmazonFresh,Connecticut,56,2024-01-31,14,113.6800029
1314358,1178,179925,30-34,F,102,104496,9,3,2,Microsoft,Facebook,Surface Pro,Texas,1598,2023-06-12,799,11.42999983
1314359,1178,179926,30-34,F,103,452519,68,7,2,Microsoft,Twitter,Office 365,Missouri,139.98,2023-09-03,69.99,99.52000237
1314360,1178,179927,30-34,F,104,442919,76,21,2,IBM,Google Ads,IBM Z,Georgia,2000,2023-06-16,1000,110.7800021
1314361,1178,179928,30-34,F,105,596831,86,11,0,Nike,LinkedIn,Air Jordan,Pennsylvania,0,2020-03-30,200,120.8799992
1314362,1178,179929,30-34,F,106,173912,26,2,1,Ford,Instagram,Ford Fusion,Mississippi,23570,2021-12-01,23570,35.54000032
1314363,1178,179930,30-34,F,107,780967,86,20,4,Toyota,Instagram,Toyota Avalon,Texas,143300,2020-07-21,35825,119.6400018
1314364,1178,179931,30-34,F,108,132124,8,4,0,Apple,LinkedIn,iPad,South Dakota,0,2022-06-01,329,11.18999994
1314365,1178,179932,30-34,F,109,623137,100,12,1,Adidas,Instagram,Stan Smith,New York,80,2022-09-24,80,138.9200006
1314366,1178,179933,30-34,F,110,99020,10,4,1,Intel,Google Ads,Intel Iris,Iowa,150,2020-09-11,150,14.48000044
1314367,1178,179934,30-34,F,111,665817,117,23,9,Tesla,LinkedIn,Tesla Supercharger,Utah,9000,2022-07-21,1000,163.8000002
1314368,1178,179935,30-34,F,112,699232,80,12,3,Coca-Cola,Instagram,Simply Orange,Alabama,6,2020-06-20,2,111.9899995
1314371,1178,179938,35-39,F,100,72982,11,1,0,Adidas,Facebook,Stan Smith,New Jersey,0,2022-08-20,80,15.04999995
1314372,1178,179939,35-39,F,101,975884,167,14,3,Google,Facebook,Chromebook,Nevada,597,2020-04-16,199,237.3199975
1314373,1178,179940,35-39,F,102,245607,33,3,1,Amazon,Twitter,Amazon Music,Maryland,9.99,2021-01-17,9.99,47.87999952
1314377,1178,179944,35-39,F,106,485369,114,3,0,Samsung,LinkedIn,Galaxy Buds,Alabama,0,2021-11-10,129.99,164.6400015
1314378,1178,179945,35-39,F,107,866355,139,11,5,Intel,LinkedIn,Intel Evo,Idaho,1000,2021-08-14,200,200.8299961
1314379,1178,179946,35-39,F,108,502710,72,8,2,General Electric (GE),Facebook,GE Healthcare,Oregon,10000,2023-05-02,5000,105.2199969
1314380,1178,179947,35-39,F,109,475184,88,4,1,Samsung,Twitter,Samsung Pay,South Dakota,0,2023-04-04,0,127.3200028
1314381,1178,179948,35-39,F,110,357401,47,8,1,Ford,Google Ads,Ford Focus,North Dakota,17890,2022-09-12,17890,68.67000008
1314382,1178,179949,35-39,F,111,99810,14,2,0,Amazon,Facebook,Amazon Music,New Jersey,0,2021-12-13,9.99,20.05000019
1314383,1178,179950,35-39,F,112,81569,6,3,1,Amazon,Twitter,Fire Tablet,Kentucky,49,2024-02-04,49,9.409999967
1314384,1178,179951,35-39,F,113,441192,53,6,2,Samsung,LinkedIn,Samsung Home,New Jersey,599.98,2020-10-13,299.99,77.59999979
1314385,1178,179952,35-39,F,114,90470,11,1,1,Amazon,Google Ads,Fire Tablet,South Dakota,49,2021-07-16,49,16.73000002
1314386,1178,179953,40-44,F,100,834243,166,18,7,Tesla,Google Ads,Tesla Energy,Connecticut,35000,2020-02-25,5000,246.7499975
1314387,1178,179954,40-44,F,101,696612,152,31,9,Amazon,Twitter,AmazonFresh,Iowa,126,2022-02-27,14,223.1899948
1314388,1178,179955,40-44,F,102,329333,48,1,0,Adidas,Google Ads,Adidas EQT,South Carolina,0,2020-02-15,120,67.60999918
1314389,1178,179956,40-44,F,103,1114711,224,6,0,IBM,LinkedIn,IBM Blockchain,Iowa,0,2021-07-11,100,319.0000019
1314390,1178,179957,40-44,F,104,267316,58,3,0,Nike,Instagram,Air Jordan,Idaho,0,2022-04-20,200,82.92999887
1314391,1178,179958,40-44,F,105,228629,38,2,0,Toyota,Google Ads,Toyota Avalon,Rhode Island,0,2021-11-20,35825,57
1314392,1178,179959,40-44,F,106,758340,159,13,4,Nike,LinkedIn,Nike SB,South Carolina,340,2024-01-20,85,233.110002
1314393,1178,179960,40-44,F,107,877535,149,5,2,IBM,Instagram,IBM Watson Health,Mississippi,1000,2022-04-24,500,217.7799966
1314394,1178,179961,40-44,F,108,1357386,223,10,1,Coca-Cola,Facebook,Simply Orange,Connecticut,2,2022-12-17,2,323.0600071
1314395,1178,179962,40-44,F,109,280240,61,2,2,Samsung,Twitter,Galaxy Book,Arizona,1299.98,2022-04-06,649.99,87.99000168
1314396,1178,179963,40-44,F,110,419922,75,3,1,Ford,Google Ads,Ford F-150,South Dakota,28435,2022-04-24,28435,105.4500008
1314397,1178,179964,40-44,F,111,402975,83,1,0,IBM,Twitter,IBM Cloud,Tennessee,0,2020-01-20,10,120.8999977
1314398,1178,179965,40-44,F,112,1137635,211,30,10,Ford,Instagram,Ford F-150,Ohio,284350,2020-12-23,28435,301.0499992
1314400,1178,179967,40-44,F,114,250234,40,4,1,Intel,Facebook,Intel Evo,Florida,200,2021-02-05,200,62.31999922
1314401,1178,179968,45-49,F,100,904907,195,11,1,Samsung,Facebook,Samsung Home,Minnesota,299.99,2021-01-08,299.99,279.219995
1314402,1178,179969,45-49,F,101,589270,107,10,4,General Electric (GE),LinkedIn,GE Healthcare,Michigan,20000,2020-06-27,5000,158.0500023
1314403,1178,179970,45-49,F,102,168714,24,2,2,General Electric (GE),Google Ads,GE Renewable Energy,Maryland,4000,2023-09-28,2000,36.01000071
1314404,1178,179971,45-49,F,103,71982,11,1,0,Toyota,Instagram,Toyota RAV4,Washington,0,2021-04-20,26850,16.34000051
1314405,1178,179972,45-49,F,104,558666,110,14,5,Nike,Instagram,Nike Flyknit,Oregon,800,2020-12-15,160,162.6399975
1314406,1178,179973,45-49,F,105,1118200,235,11,4,Intel,LinkedIn,Intel Evo,New Hampshire,800,2020-01-19,200,333.7499943
1314407,1178,179974,45-49,F,106,107100,23,1,0,Tesla,Twitter,Model S,West Virginia,0,2021-03-03,79990,33.71000051
1314408,1178,179975,45-49,F,107,877769,160,13,4,General Electric (GE),Twitter,GE Power,South Dakota,4000,2023-05-03,1000,232.5900005
1314409,1178,179976,45-49,F,108,212508,33,4,1,Google,Google Ads,Nest Hub,Pennsylvania,89,2020-11-21,89,47.69000006
1314410,1178,179977,45-49,F,109,1129773,252,13,2,IBM,Google Ads,IBM Quantum,Maine,2000,2020-08-08,1000,358.189997
1314411,1178,179978,45-49,F,110,637549,120,3,0,Nike,Facebook,Nike Cortez,Oregon,0,2024-02-05,75,173.8800035
1314412,1178,179979,45-49,F,111,151531,28,2,0,Adidas,Google Ads,Ultraboost,New Mexico,0,2023-05-25,180,40.28999949
1314414,1178,179981,45-49,F,113,790253,135,8,2,Apple,LinkedIn,MacBook,Wisconsin,2598,2020-05-14,1299,198.7100005
1314415,1178,179982,45-49,F,114,513161,114,5,2,Samsung,Instagram,Samsung Pay,Louisiana,0,2021-05-12,0,165.6099987
